Student ID,AssignmentOneAverage,AssignmentOneAttempt,AssignmentTwoAverage,AssignmentTwoAttempt,AssignmentThreeAverage,AssignmentThreeAttempt,Gender,Course,Rating
280,80,5,80,2,60,3,1,Operating System(Youtube -GateSmasher),6
12033,70,3,80,3,70,3,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),5
19479,80,5,90,4,60,6,0,Hello (Real) World with ROS – Robot Operating System(EDX),7
16003,90,5,70,4,60,7,0,Getting Started with Junos Operating System(Coursera),7
13704,80,5,90,4,50,4,1,Real Time Operating System(SWAYAM),7
17098,70,3,90,4,70,6,1,Operating Systems(SWAYAM),6
15142,70,8,80,9,70,6,1,Advanced Operating Systems(Udacity),6
7295,90,3,80,2,70,3,0,Real Time Operating System(SWAYAM),4
6508,80,3,90,6,50,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
15572,80,8,80,2,40,2,1,Operating Running Systems(PluraSight),7
18500,90,3,80,3,80,3,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
16782,70,5,80,7,70,8,1,Hello (Real) World with ROS – Robot Operating System(EDX),7
18498,80,5,80,7,0,0,1,Operating System(Udemy),6
1162,80,3,80,6,70,5,1,Introduction to Operating Systems(Swayam),6
8286,0,0,80,5,60,2,1,Linux Operating System Fundamentals(Udemy),6
12635,80,8,80,6,60,8,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
15017,80,8,70,1,0,0,0,Getting Started with Junos Operating System(Coursera),6
6926,0,0,80,5,80,3,1,Getting Started with Junos Operating System(Coursera),9
10341,60,3,90,5,50,2,0,Operating Systems(SWAYAM),6
19839,0,0,80,4,0,0,0,Embedded Hardware and Operating Systems(Coursera),7
9374,0,0,80,7,80,2,1,Operating Systems from scratch - Part 1(Udemy),7
1137,90,3,80,3,60,7,0,Embedded and Real Time Operating Systems(Youtube),7
2791,80,8,90,5,70,6,0,Operating Systems from scratch - Part 1(Udemy),7
21105,0,0,80,7,70,3,0,Cybersecurity Roles and Operating System Security(EDX),7
18603,70,3,80,5,70,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
6620,80,8,80,1,70,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
7140,80,5,0,0,70,3,1,Embedded and Real Time Operating Systems(Youtube),6
19089,80,3,90,5,50,2,0,Operating Systems from scratch - Part 1(Udemy),6
12215,0,0,80,9,60,2,0,Embedded and Real Time Operating Systems(Youtube),6
18876,0,0,80,6,60,3,1,Operating Azure Stack Hub(PLuralSight),6
13995,90,8,60,8,60,4,0,Operating Systems(SWAYAM),7
8869,0,0,90,1,70,6,0,Getting Started with Junos Operating System(Coursera),6
6919,0,0,80,3,0,0,0,Operating Systems(SWAYAM),7
10453,70,8,90,7,70,8,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
4424,70,5,90,3,0,0,1,Real Time Operating System(SWAYAM),4
14680,0,0,80,9,70,3,1,Embedded and Real Time Operating Systems(Youtube),7
4491,70,5,90,8,40,2,0,Operating System(Udemy),8
14498,80,3,80,2,80,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),8
14248,80,3,0,0,0,0,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
16994,80,8,0,0,80,5,1,Operating Systems and You: Becoming a Power User(Coursera),7
8724,90,3,70,4,50,1,1,Getting Started with Junos Operating System(Coursera),7
9280,80,8,0,0,0,0,1,Operating Systems and You: Becoming a Power User(Coursera),7
8195,80,3,0,0,70,8,0,Operating Systems(SWAYAM),7
17364,70,8,80,9,90,6,1,Cybersecurity Roles and Operating System Security(EDX),7
1249,80,5,80,9,40,4,0,Introduction to Operating Systems(Swayam),6
10614,0,0,90,6,50,3,1,Operating Systems and You: Becoming a Power User(Coursera),6
1243,70,8,80,1,0,0,0,Operating System(Udemy),5
11519,0,0,80,6,80,6,0,Embedded and Real Time Operating Systems(Youtube),6
9506,0,0,80,7,70,6,1,Understanding Computer Systems(FutureLearn),7
3971,80,5,80,4,60,6,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),4
4369,80,3,90,1,60,2,0,Operating System(Youtube -GateSmasher),7
18127,0,0,80,7,80,2,0,Introduction to Operating Systems(Swayam),7
1025,80,8,80,7,60,5,0,Operating Systems from scratch - Part 2(Udemy),6
14293,70,8,90,4,70,3,0,Operating System(Udemy),6
5396,90,5,70,3,0,0,1,Introduction to Operating Systems(Swayam),6
4324,80,5,90,3,80,9,1,Embedded Hardware and Operating Systems(Coursera),7
8963,70,8,90,2,80,3,0,Introduction to Operating Systems(Swayam),7
17811,0,0,90,7,60,5,0,Computer Hardware and Operating Systems(EDX),6
21146,60,3,80,9,60,3,1,Computer Hardware and Operating Systems(EDX),7
5395,0,0,0,0,80,2,0,Introduction to Operating Systems(Udacity),8
18101,70,3,80,6,70,6,0,Computer Hardware and Operating Systems(EDX),7
17957,70,3,80,8,60,5,0,Embedded and Real Time Operating Systems(Youtube),6
4393,80,3,80,2,70,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
11459,90,8,70,7,60,7,0,Advanced Operating Systems(Udacity),5
6787,80,3,0,0,70,2,0,Introduction to Operating Systems(Udacity),7
17050,70,5,70,2,80,2,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
3178,0,0,80,8,60,4,1,Operating Systems(SWAYAM),6
8863,0,0,80,3,0,0,0,Using Python to Interact with the Operating System(Coursera),8
10326,90,3,80,6,70,7,1,Introduction to Operating Systems(Swayam),6
10303,90,3,70,1,60,5,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
14054,80,5,70,7,60,1,1,Using Python to Interact with the Operating System(Coursera),5
4435,70,5,90,9,50,2,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
3586,90,8,80,8,40,7,1,Operating System(Youtube -GateSmasher),7
12803,90,3,90,2,40,2,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
1430,80,3,80,1,70,4,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
8448,80,5,80,6,60,6,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
8366,80,8,80,6,90,7,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
5713,70,5,80,3,0,0,0,Operating Systems and You: Becoming a Power User(Coursera),6
17603,90,3,80,2,80,4,0,Operating Systems and You: Becoming a Power User(Coursera),6
20757,70,3,80,3,80,7,0,Cybersecurity Roles and Operating System Security(EDX),8
19966,90,5,90,2,30,2,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
6584,60,3,90,9,80,7,1,Introduction to Operating Systems(Udacity),5
3289,0,0,70,3,80,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),4
1408,70,5,70,3,80,9,1,Real Time Operating System(SWAYAM),7
494,80,5,90,9,60,5,1,Introduction to Operating Systems(Udacity),6
6347,70,8,90,9,60,8,0,Operating System(Udemy),7
18504,90,3,90,2,0,0,1,Introduction to Operating Systems(Swayam),7
11309,80,8,80,6,0,0,0,Operating Running Systems(PluraSight),7
13746,80,8,70,3,80,8,1,Operating Systems and You: Becoming a Power User(Coursera),6
5921,80,3,0,0,50,1,0,Computer Hardware and Operating Systems(EDX),4
17785,80,8,80,7,80,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
20099,70,5,80,9,80,2,0,Introduction to Operating Systems(Swayam),7
16178,0,0,80,7,60,2,1,Operating System(Udemy),7
7505,80,8,70,2,50,3,0,Understanding Computer Systems(FutureLearn),6
19610,80,3,80,1,80,9,1,Embedded and Real Time Operating Systems(Youtube),8
761,70,8,80,5,60,2,0,Operating Systems from scratch - Part 1(Udemy),8
18939,80,3,90,2,60,4,0,Introduction to Operating Systems(Swayam),5
15175,80,3,90,3,70,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),5
6894,80,3,70,1,70,9,1,Linux Operating System Fundamentals(Udemy),7
9709,80,8,80,3,80,2,0,Understanding Computer Systems(FutureLearn),4
3823,80,8,70,1,40,1,0,Getting Started with Junos Operating System(Coursera),5
12027,0,0,80,5,70,1,0,Linux Operating System Fundamentals(Udemy),7
21137,70,8,90,4,70,7,0,Operating System(Udemy),8
7796,90,8,50,2,40,2,1,Getting Started with Junos Operating System(Coursera),6
7491,80,5,0,0,70,9,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
1446,80,3,70,8,0,0,1,Operating System(Udemy),7
4221,80,8,70,6,80,6,0,Real Time Operating System(SWAYAM),7
5459,80,5,0,0,80,8,0,Operating Systems from scratch - Part 1(Udemy),7
15252,80,5,80,6,60,6,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
14837,70,5,80,3,80,1,0,Using Python to Interact with the Operating System(Coursera),4
16253,90,8,80,2,60,3,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
13240,80,8,70,9,70,3,1,Real Time Operating System(SWAYAM),4
14876,90,3,80,9,60,3,1,Operating Running Systems(PluraSight),5
4313,0,0,80,4,80,2,0,Linux Operating System Fundamentals(Udemy),7
15293,80,8,80,8,50,2,0,Operating Systems from scratch - Part 2(Udemy),6
3945,70,8,80,7,80,4,0,Introduction to Operating Systems(Udacity),6
12048,80,5,80,5,60,4,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
16470,80,5,90,8,90,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
20597,70,8,90,8,0,0,0,Operating Systems from scratch - Part 1(Udemy),7
5242,80,5,80,3,70,8,1,Cybersecurity Roles and Operating System Security(EDX),7
18431,0,0,80,8,70,7,0,Real Time Operating System(SWAYAM),5
13106,90,8,0,0,50,5,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
18074,90,3,0,0,70,8,1,Operating Systems from scratch - Part 1(Udemy),6
8152,0,0,80,7,60,4,1,Embedded Hardware and Operating Systems(Coursera),6
1054,70,8,90,9,60,8,1,Operating Systems from scratch - Part 2(Udemy),7
9005,70,5,80,3,80,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
17543,80,8,80,4,60,1,0,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),7
13663,60,5,90,5,70,6,0,Advanced Operating Systems(Udacity),8
9863,0,0,80,3,60,1,0,Embedded Hardware and Operating Systems(Coursera),6
15309,80,5,0,0,50,2,0,Operating Azure Stack Hub(PLuralSight),7
15592,80,5,90,2,30,2,1,Operating System(Youtube -GateSmasher),6
7424,70,3,80,2,90,6,1,Operating Systems and You: Becoming a Power User(Coursera),5
604,80,8,80,9,60,3,1,Getting Started with Junos Operating System(Coursera),7
13022,90,3,80,7,70,4,1,Introduction to Operating Systems(Udacity),7
3235,70,3,80,6,70,9,0,Real Time Operating System(SWAYAM),6
16487,0,0,80,8,70,7,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
19548,0,0,80,2,70,4,1,Introduction to Operating Systems(Swayam),5
9278,90,8,70,3,0,0,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
15563,80,5,0,0,80,4,0,Operating System(Youtube -GateSmasher),7
21269,80,5,80,6,40,3,0,Become a Master of Operating Systems at comfort of your Home (Udemy),7
16993,70,3,0,0,80,2,0,Operating Running Systems(PluraSight),7
12104,70,3,60,3,80,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
14194,0,0,80,9,70,3,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
2438,90,5,90,9,60,5,1,Introduction to Operating Systems(Swayam),7
3460,80,3,0,0,70,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),4
6323,60,3,90,2,80,3,0,Introduction to Operating Systems(Udacity),7
6940,0,0,80,7,70,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),5
6352,0,0,80,5,70,8,1,Introduction to Operating Systems(Udacity),8
19973,80,8,90,4,50,1,0,Linux Operating System Fundamentals(Udemy),7
12357,0,0,70,7,80,3,0,Embedded Hardware and Operating Systems(Coursera),4
6749,90,8,80,1,40,4,0,Linux Operating System Fundamentals(Udemy),7
7246,0,0,80,8,80,3,1,Operating System(Udemy),6
17107,90,3,70,1,60,5,0,Operating Azure Stack Hub(PLuralSight),6
1146,0,0,80,2,60,1,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),6
20674,0,0,70,8,80,4,1,Operating Azure Stack Hub(PLuralSight),7
16082,80,8,80,3,0,0,1,Real Time Operating System(SWAYAM),7
4762,0,0,0,0,80,5,1,Embedded and Real Time Operating Systems(Youtube),6
5635,90,8,80,7,60,4,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),8
17394,90,5,80,5,50,4,1,Understanding Computer Systems(FutureLearn),6
11198,80,8,60,2,60,2,1,Advanced Operating Systems(Udacity),7
6453,60,3,80,5,70,2,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
9652,80,8,80,8,60,9,1,Getting Started with Junos Operating System(Coursera),5
3095,80,8,0,0,80,5,0,Linux Operating System Fundamentals(Udemy),7
20003,80,8,0,0,50,3,0,Cybersecurity Roles and Operating System Security(EDX),4
7073,80,5,80,5,70,1,0,Operating Azure Stack Hub(PLuralSight),7
3587,90,8,80,8,0,0,0,Hello (Real) World with ROS – Robot Operating System(EDX),8
8377,0,0,80,3,0,0,0,Operating System(Udemy),6
8508,0,0,90,7,60,8,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
7877,90,5,80,2,70,5,0,Using Python to Interact with the Operating System(Coursera),7
15344,80,8,70,7,50,1,1,Embedded Hardware and Operating Systems(Coursera),7
4020,90,8,80,6,70,4,1,Using Python to Interact with the Operating System(Coursera),6
8090,90,3,70,1,60,5,1,Operating Running Systems(PluraSight),6
1156,90,8,80,8,50,7,1,Operating System(Udemy),5
19241,80,3,50,5,80,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),6
16368,0,0,80,2,0,0,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
19651,0,0,80,6,0,0,0,Using Python to Interact with the Operating System(Coursera),6
13053,0,0,90,7,0,0,0,Embedded Hardware and Operating Systems(Coursera),7
10801,60,3,90,3,80,4,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
1024,0,0,80,5,50,1,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),6
15874,0,0,80,1,70,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
10551,90,3,80,3,80,7,0,Getting Started with Junos Operating System(Coursera),7
9695,70,3,90,8,70,5,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),4
19478,80,8,80,3,0,0,1,Operating System(Youtube -GateSmasher),5
15609,80,8,70,7,60,4,0,Operating Systems from scratch - Part 1(Udemy),6
1286,90,3,50,1,70,5,1,Operating Systems from scratch - Part 2(Udemy),6
2601,90,8,80,2,30,3,0,Hello (Real) World with ROS – Robot Operating System(EDX),6
6800,90,3,70,3,0,0,1,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),7
6366,80,3,80,9,60,5,1,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),7
2899,90,3,0,0,80,2,0,Operating Running Systems(PluraSight),7
13802,0,0,0,0,80,7,1,Juniper Networks JNCIA-Junos: Junos Operating System Fundamentals(PluralaSight),6
18513,0,0,80,4,40,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),7
17790,80,8,80,7,60,3,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
4811,90,8,80,1,0,0,0,Operating Azure Stack Hub(PLuralSight),5
17192,90,3,80,9,80,2,1,Getting Started with Junos Operating System(Coursera),6
18204,80,8,0,0,50,1,1,Linux Operating System Fundamentals(Udemy),5
10703,80,5,0,0,60,4,0,Introduction to Operating Systems(Swayam),7
16815,80,5,90,7,40,4,0,Getting Started with Junos Operating System(Coursera),7
2094,70,8,0,0,80,8,1,Embedded and Real Time Operating Systems(Youtube),8
6161,90,3,70,7,80,7,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
12567,0,0,80,7,0,0,0,Operating Systems from scratch - Part 2(Udemy),5
10098,0,0,90,4,80,2,1,Embedded and Real Time Operating Systems(Youtube),6
4039,80,5,70,3,0,0,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
5202,0,0,80,2,70,4,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
2505,70,5,90,3,70,1,0,Operating Systems Concept and Design Principles for Beginner(Udemy),8
10449,80,5,0,0,70,2,0,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
7379,90,3,0,0,60,1,0,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),7
14887,90,8,90,9,50,5,0,Operating Systems from scratch - Part 2(Udemy),6
19952,90,5,90,5,40,5,1,Operating Systems and You: Becoming a Power User(Coursera),8
7098,80,8,80,7,50,3,1,Cybersecurity Roles and Operating System Security(EDX),7
9299,0,0,90,9,60,2,0,Operating System(Youtube -GateSmasher),6
12629,80,5,0,0,70,9,0,Other Operating Systems & Technologies for CompTIA A+ (220-902)(Pluralsight),8
14379,80,8,80,8,60,2,0,Getting Started with Junos Operating System(Coursera),7
10596,90,8,70,3,70,9,1,Operating Systems Concept and Design Principles for Beginner(Udemy),7
20366,80,3,90,3,80,8,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
5489,0,0,90,3,80,1,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),4
11587,70,8,0,0,80,6,0,Real Time Operating System(SWAYAM),6
4409,0,0,80,8,40,2,0,Introduction to Operating Systems(Udacity),7
21240,0,0,90,2,80,4,1,Become a Master of Operating Systems at comfort of your Home (Udemy),6
1078,70,5,80,8,50,3,1,Computer Hardware and Operating Systems(EDX),6
4766,90,5,80,7,50,6,1,Operating Systems from scratch - Part 2(Udemy),6
12187,80,5,80,1,60,4,0,Operating Systems from scratch - Part 1(Udemy),6
538,0,0,80,5,70,1,1,Real Time Operating System(SWAYAM),7
11872,90,8,80,8,70,1,1,Operating Systems Concept and Design Principles for Beginner(Udemy),6
14457,0,0,80,5,60,1,0,SCCM Current Branch: Deploy and Maintain Operating Systems(Pluralsight),8
7797,80,8,0,0,70,6,0,Operating System(Udemy),6
8288,90,5,80,5,60,5,1,Understanding Computer Systems(FutureLearn),7
6744,60,5,80,7,70,1,1,Real Time Operating System(SWAYAM),6
11058,80,3,80,1,70,7,1,Configuration Manager: Maintain Inventory and Operating Systems(Linkedln Learning),7
8012,70,8,90,6,70,6,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
16059,80,8,0,0,60,6,0,Cybersecurity Roles and Operating System Security(EDX),5
10648,0,0,80,8,70,3,1,Computer Hardware and Operating Systems(EDX),7
19484,70,8,90,3,0,0,1,Operating System(Udemy),7
244,90,5,70,7,90,8,1,Become a Master of Operating Systems at comfort of your Home (Udemy),7
10192,0,0,0,0,80,6,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),6
3526,90,8,70,3,50,7,1,Operating Systems(SWAYAM),7
13521,0,0,80,4,0,0,0,Operating Systems from scratch - Part 1(Udemy),7
18814,80,8,0,0,60,6,1,Cybersecurity Roles and Operating System Security(EDX),7
6963,80,5,0,0,70,1,0,Embedded Hardware and Operating Systems(Coursera),7
7078,0,0,80,9,60,3,1,Introduction to Operating Systems(Swayam),6
6991,80,3,80,1,70,3,0,Introduction to Operating Systems(Swayam),4
9810,50,3,80,1,80,9,1,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),6
4967,80,3,60,2,80,4,0,CompTIA A+ (220-1002): Cert Prep 5 Troubleshooting Operating Systems (Linkedln Learning),7
11981,0,0,90,4,60,1,0,Advanced Operating Systems(Udacity),7
10775,90,5,80,4,80,6,0,Real Time Operating System(SWAYAM),6
3830,0,0,80,2,70,2,1,Introduction to Operating Systems(Swayam),8
5451,60,3,80,5,80,5,0,Operating Running Systems(PluraSight),6
9930,90,8,90,1,70,5,1,Become a Master of Operating Systems at comfort of your Home (Udemy),8
9554,90,5,80,3,50,5,1,Windows Operating Systems for CompTIA A+ (220-902)(Pluralsight),5
21354,70,3,90,5,70,7,1,Operating Systems from scratch - Part 2(Udemy),6
16199,80,3,90,2,70,4,0,Operating Systems(SWAYAM),6
17343,90,8,70,6,80,6,0,Introduction to Operating Systems(Udacity),7
5064,0,0,0,0,80,9,1,Using Python to Interact with the Operating System(Coursera),5
